essay_id,score,grade,ell,prompt_id,word_count,token_count,regime,burn_in_used,half_life,half_life_128,delta_max,delta_128,ppl_W32,ppl_W64,ppl_W128,ppl_W256,ppl_W384,ppl_W512,score_bin
850401568E9C,5,9,non_ELL,Does the electoral college work?,702,913,extended,512,103.70739222280523,74.3218373622465,1.6692472791219108,1.0787155888267836,8.063053812410558,7.627409766017287,6.984338223583775,6.734053106623094,6.5092461983302154,6.393806533288648,high
EB793B72A8C4,5,8,non_ELL,Mandatory extracurricular activities,886,1080,extended,512,172.2219210237029,93.7145128609073,1.440541852290231,0.6161082985335593,6.243476501029925,6.202406424152377,5.627368202496366,5.3258703022325395,5.065178944149089,4.8029346487396944,high
B651AEF954C3,5,8,non_ELL,Seeking multiple opinions,844,1017,extended,512,98.83559105236449,56.78169060209228,1.859195596814721,1.1086181428534632,8.813949111734226,8.098183162975355,7.705330968880763,7.4129889180731965,7.2369256285540295,6.954753514919505,high
E2F4E68CFEAD,6,11,non_ELL,Distance learning,735,991,extended,512,145.33528667540358,73.46229316330158,2.1425927273233096,0.9822033532394965,14.601789665225814,14.195894138748743,13.619586311986318,12.961742830792739,12.538050313969407,12.459196937902504,high
839F4F7F7DD7,6,11,non_ELL,Distance learning,934,1152,extended,512,126.7250380825145,57.39961469883389,1.2996753367534826,0.6546640163692867,10.208834135011376,9.796441097317402,9.554170118642089,9.676772795031262,9.370092626943908,8.909158798257893,high
F01079641FE1,5,8,non_ELL,Seeking multiple opinions,967,1277,extended,512,110.17658616010284,67.1550052658557,2.548137301728909,1.4926977207785423,13.29162679182727,12.583978478541047,11.798929071048727,11.06796929593361,10.889123615503427,10.74348949009836,high
77137A574A95,6,11,non_ELL,Distance learning,1032,1257,extended,512,105.97979347289979,92.62696337934808,2.3333753910598016,1.6939375063722846,13.176209036721584,13.014681676111731,11.4822715303493,11.35743120925304,10.767826043336322,10.842833645661782,high
CE94B3F26D2F,5,11,non_ELL,Summer projects,897,1003,extended,512,210.4915640236097,77.10404046654712,1.3663800390964447,0.5186434656058267,9.907288609746193,9.714733718784053,9.388645144140366,9.133322564747901,8.573246784166827,8.540908570649748,high
E5DADE9ABA43,5,8,non_ELL,The Face on Mars,604,782,extended,512,287.66151255723764,76.80237725911395,3.7923444406628715,0.9029260800628318,8.747903911521938,8.409332834976414,7.844977831459106,7.248654442703314,5.643989722349455,4.9555594708590665,high
939B172F88F0,5,11,non_ELL,Summer projects,905,1029,extended,512,62.114236813849246,46.69441612127545,2.4793161461877418,1.2097966610770925,16.259254891170908,14.941969031189876,15.049458230093816,15.100708085336237,13.719317748033886,13.779938744983166,high
1028F5A588AA,6,10,non_ELL,Facial action coding system,722,844,extended,512,135.6757682988699,55.42755889320547,7.502195363998178,3.6464641341207837,21.90710081902845,19.41672500087808,18.260636684907666,16.515782800978577,15.37368174395213,14.404905455030272,high
8B537610A20A,6,11,non_ELL,Distance learning,835,961,extended,512,246.8650747073712,93.69031882519613,1.8382074518942941,0.2024645011048909,6.71506975555054,6.701440120102006,6.512605254445649,5.740891435179272,5.208727311860879,4.876862303656246,high
AE6BE874B204,6,11,non_ELL,Distance learning,1028,1152,extended,512,253.36556057671734,74.59042694824412,1.08746467593794,0.2637668838841334,5.704266080375242,5.598533417736673,5.440499196491109,5.154650531530771,4.801909847491026,4.616801404437302,high
C9F79E2B45C6,6,8,non_ELL,The Face on Mars,759,997,extended,512,120.79804367437484,62.43691299258485,2.554138789821102,1.3490774583710117,10.512753122899074,9.803573471887985,9.163675664528062,8.460362193747168,8.10345358084896,7.958614333077972,high
943370C19A7A,6,8,non_ELL,Seeking multiple opinions,938,1091,extended,512,107.27866282008623,82.32615531346072,2.7245372460941075,1.7619498552105188,9.827319113151145,9.299826215827364,8.065369257940626,7.912526476347462,7.687587040977849,7.102781867057037,high
DB7C2E4235B4,5,11,non_ELL,Distance learning,812,935,extended,512,233.38302209484,86.23185604257088,2.3696803838589897,0.8293320922959211,9.894669807104977,9.700717323261808,9.065337714809056,8.633531567589774,8.160145544947593,7.524989423245987,high
95AF348EDA56,5,8,non_ELL,Seeking multiple opinions,714,870,extended,512,403.81783019797433,72.17173488058982,2.504781046069187,0.4771355427218511,7.487047673062697,7.283399714711272,7.009912130340846,6.608712482296435,6.464081858115138,4.98226662699351,high
25FA1DF1C205,5,11,non_ELL,Distance learning,724,870,extended,512,112.05827166050491,59.82810051498454,1.6496011321645163,0.9224650838364798,8.679602632426201,8.149223588645034,7.757137548589721,7.666736747494186,7.0958111295175526,7.030001500261685,high
A42A600EEB0D,5,11,non_ELL,Distance learning,887,1070,extended,512,225.74042008031603,56.30855679395465,0.9716102055152014,0.1198155174996991,8.45878214717823,8.37991904163706,8.33896662967853,7.859669867146549,7.648886001817568,7.4871719416630285,high
2E62A47405BC,5,10,non_ELL,Summer projects,713,820,extended,512,109.10614940830595,58.750654700199455,3.1201207165824343,1.7700657247595935,11.192379035485542,10.133674046259902,9.422313310725949,9.034359851730688,8.325468058665908,8.072258318903108,high
D7B12358DBA3,6,11,non_ELL,Distance learning,893,1043,extended,512,133.2905308859019,69.22963014044662,2.4636417620486286,1.211594014070414,9.216625476765572,8.664734788417054,8.005031462695158,7.515659218976024,7.271128502496527,6.752983714716943,high
FD9C10176D2A,6,11,non_ELL,Distance learning,739,862,extended,512,83.58498864060925,75.85282919189734,0.5475349276315091,0.47683227705027775,6.3616245433387455,6.177399374769183,5.884792266288468,5.792023654782338,5.74744594329953,5.814089615707236,high
BD0D555216AB,5,11,non_ELL,Summer projects,688,787,extended,512,171.24419694982376,52.10102570387397,1.6978278984597122,0.6319996945058648,9.440228237726332,8.937169574896753,8.808228543220467,8.166176509351356,7.768507485946588,7.74240033926662,high
D6DA25B584B2,5,11,non_ELL,Summer projects,754,850,extended,512,206.70513062456934,83.1957293260624,2.5391127469685184,0.9514922614056598,9.44312294271277,9.171203228901161,8.491630681307111,7.97435555549274,7.760899293755394,6.904010195744252,high
ED969486C983,6,11,non_ELL,Summer projects,628,779,extended,512,113.1328774469422,53.54245516685923,3.675824116864545,1.9547389167281466,12.832215335112972,11.380392763108047,10.877476418384825,10.505511252643903,9.649736498502113,9.156391218248427,high
6461A204CC58,6,11,non_ELL,Summer projects,638,783,extended,512,278.19589750346944,88.4809993281817,2.5553315740181057,1.2232585880083438,9.965765966368007,9.73302520904412,8.742507378359663,8.764455203780017,8.324128646840013,7.410434392349901,high
BA0183CB23C5,6,8,non_ELL,Seeking multiple opinions,727,859,extended,512,195.45759188370442,62.80448344308647,2.7563713988563183,0.8429413804765513,11.92963577166192,11.491807878441664,11.086694391185368,10.07107448966386,9.775255269282248,9.173264372805601,high
C0BB113BE4C6,6,11,non_ELL,Summer projects,927,1158,extended,512,117.86549393460712,89.61608146546286,5.224546678331867,3.009583508137954,15.103986709396922,14.6034402130419,12.094403201258968,11.841540896760053,10.108042504670063,9.879440031065055,high
CC0AC8356D9E,5,11,non_ELL,Distance learning,753,858,extended,512,110.00207990351996,81.43903166706507,4.60161487610303,2.8520259473705565,16.88147877327072,15.98956735065118,14.029452825900165,13.44438598163054,12.893709352498265,12.279863897167692,high
F3CB6601CF24,5,8,non_ELL,Seeking multiple opinions,738,893,extended,512,83.25771636074653,66.94421319517494,2.0110298512820357,1.58699931077299,11.468104086837535,10.712868325473467,9.881104776064545,9.445555911017951,9.494009432402708,9.457074235555499,high
6DFB980B835D,5,11,non_ELL,Summer projects,883,1116,extended,512,177.75603648656204,56.2052425004767,2.1911013490048736,0.9127682965845896,9.375154468694019,8.771802003001273,8.46238617210943,7.992168967814966,7.564508870639893,7.184053119689145,high
5847329FD197,5,11,non_ELL,Distance learning,740,882,extended,512,192.73427123787235,70.23294490964778,1.293401483439399,0.28296944731614637,7.827902155212032,7.701683338509717,7.544932707895885,6.825721619343201,6.53505290766805,6.534500671772633,high
5AD3EAC6A195,6,11,non_ELL,Distance learning,927,1123,extended,512,123.20943347036662,85.22236649904202,1.5212382102432995,0.8057353057078949,9.05220353643067,8.849202128615355,8.246468230722774,7.9629309827308905,7.559136991152865,7.53096532618737,high
C29C7F7833BC,5,8,non_ELL,Seeking multiple opinions,699,817,extended,512,237.3569256206165,67.57127646343515,5.392719494950561,2.082738611774296,13.161633943028164,12.181808510223297,11.078895331253868,10.360664593474983,8.82630864960313,7.768914448077603,high
1C088E6CD17E,6,11,non_ELL,Distance learning,851,1039,extended,512,232.3118823696964,74.18089634824443,1.5942656978596261,0.5560338912674165,11.01324305925253,10.78781825125209,10.457209167985113,10.161359204589647,9.729733346651908,9.418977361392903,high
31998D3364B9,5,11,non_ELL,Distance learning,710,840,extended,512,175.9673876454895,50.98111836192253,1.2368570592242882,0.3693550701706636,8.093015785014758,7.781670530744291,7.723660714844095,7.059013245523189,6.845702286333261,6.85615872579047,high
D7F4D3366332,6,10,non_ELL,Facial action coding system,688,812,extended,512,141.31672484215545,65.80186826137799,4.59356467546136,2.1375797209854124,13.330987389469492,12.293160171645818,11.19340766848408,9.663156410390519,9.319847020970867,8.737422714008131,high
