doc_id,age_months,age_group,task,subject_id,n_early,n_late,early_mean,late_mean,drift
ECSC_3004_1_62F_3004_YR1,62,4-6yr,unknown,3004,3,3,10.738345596516377,8.615760915806753,-2.1225846807096236
ECSC_3005_1_77M_3005_YR1,77,6-8yr,unknown,3005,3,3,15.141893212991015,28.41467732343017,13.272784110439154
ECSC_3006_1_77M_3006_YR1,77,6-8yr,unknown,3006,3,3,8.982472107142108,7.814509970765073,-1.1679621363770352
ECSC_4002_1_64M_4002_YR1,64,4-6yr,unknown,4002,3,3,1.77483270229441,0.378287105375773,-1.3965455969186369
ECSC_4003_1_75M_4003_YR1,75,6-8yr,unknown,4003,3,3,4.8337148242781005,8.182092522741154,3.3483776984630538
ECSC_4005_1_65M_4005_YR1,65,4-6yr,unknown,4005,3,3,12.125364337286625,9.6614112482242,-2.463953089062425
ECSC_4006_1_98F_4006_YR1,98,8-10yr,unknown,4006,3,3,8.707532920912934,8.303636515156459,-0.4038964057564751
ECSC_4007_1_107M_4007_YR1,107,8-10yr,unknown,4007,3,3,18.670793249344484,7.763878369339163,-10.90691488000532
ECSC_4008_1_72F_4008_YR1,72,6-8yr,unknown,4008,3,3,1.0105736360853907,10.952411533972535,9.941837897887144
ECSC_4009_2_97M_4009_YR2,97,8-10yr,unknown,4009,3,3,2.0102605396552473,1.4897357902917434,-0.5205247493635039
ECSC_4010_1_73M_4010_YR1,73,6-8yr,unknown,4010,3,3,11.988827221070471,6.3620937237482025,-5.6267334973222685
ECSC_4012_1_65F_4012_YR1,65,4-6yr,unknown,4012,3,3,4.277906811997986,6.33813669377421,2.060229881776224
ECSC_4014_1_98M_4014_YR1,98,8-10yr,unknown,4014,3,3,2.1385628780975923,6.283095812269195,4.144532934171603
ECSC_4015_1_104F_4015_YR1,104,8-10yr,unknown,4015,3,3,9.382034258693091,1.9934675913918232,-7.3885666673012675
ECSC_4017_1_78M_4017_YR1,78,6-8yr,unknown,4017,3,1,0.4353910166452035,0.3715062844068493,-0.06388473223835422
ECSC_4018_1_116F_4018_YR1,116,8-10yr,unknown,4018,3,3,7.9043703080709,4.166740038487167,-3.7376302695837325
ECSC_4019_1_93M_4019_YR1,93,6-8yr,unknown,4019,3,3,2.251682306862842,5.547751189149305,3.296068882286463
ECSC_4020_1_95F_4020_YR1,95,6-8yr,unknown,4020,3,3,1.8654440789650149,3.1577153213746865,1.2922712424096716
ECSC_4021_1_108M_4021_YR1,108,8-10yr,unknown,4021,3,3,6.848826350164678,3.6580097566553262,-3.1908165935093513
ECSC_4022_1_118M_4022_YR1,118,8-10yr,unknown,4022,3,3,3.4170124166453526,7.728564458325444,4.311552041680091
ECSC_4023_1_95M_4023_YR1,95,6-8yr,unknown,4023,3,3,10.03101217281734,2.772919618096017,-7.258092554721323
ECSC_4024_1_109F_4024_YR1,109,8-10yr,unknown,4024,3,3,3.39228962382469,8.562630508592175,5.170340884767485
ECSC_4025_1_97F_4025_YR1,97,8-10yr,unknown,4025,3,3,48.764345579597,12.262375511108521,-36.501970068488475
ECSC_4027_1_111F_4027_YR1,111,8-10yr,unknown,4027,3,3,3.2327796732311196,5.335473822117637,2.102694148886518
ECSC_4028_1_136F_4028_YR1,136,10+yr,unknown,4028,3,3,4.9916088554089715,4.84761223113579,-0.14399662427318116
ECSC_4029_1_81M_4029_YR1,81,6-8yr,unknown,4029,3,3,1.793201432627397,2.5913899721661875,0.7981885395387904
ECSC_4030_1_114F_4030_YR1,114,8-10yr,unknown,4030,3,3,1.1418242087966286,1.4672774216062914,0.3254532128096628
ECSC_4031_1_117F_4031_YR1,117,8-10yr,unknown,4031,3,3,4.66474374437265,0.9778755720485203,-3.68686817232413
ECSC_4032_1_134M_4032_YR1,134,10+yr,unknown,4032,3,3,10.246656553839474,13.278728715890166,3.0320721620506923
ECSC_4033_1_110M_4033_YR1,110,8-10yr,unknown,4033,3,3,32.21358388333174,0.5427690591699564,-31.67081482416178
ECSC_4036_1_98M_4036_YR1,98,8-10yr,unknown,4036,3,3,24.190652658390878,8.983046073469803,-15.207606584921075
ECSC_4037_1_115M_4037_YR1,115,8-10yr,unknown,4037,3,3,17.50794241085106,7.734304500879598,-9.773637909971463
ECSC_4039_1_95F_4039_YR1,95,6-8yr,unknown,4039,3,3,2.0822918712461846,12.961947279714282,10.879655408468098
ECSC_4040_1_122F_4040_YR1,122,10+yr,unknown,4040,3,3,3.16280844834751,3.51184323576727,0.34903478741976013
ECSC_4041_1_122F_4041_YR1,122,10+yr,unknown,4041,3,3,4.514788190227478,8.743745489417101,4.228957299189624
ECSC_4042_1_98F_4042_YR1,98,8-10yr,unknown,4042,3,3,4.111610558978245,13.731244286633263,9.619633727655017
ECSC_4043_1_126F_4043_YR1,126,10+yr,unknown,4043,3,3,2.836859954733962,1.8048268042235343,-1.0320331505104279
ECSC_4044_1_113M_4044_YR1,113,8-10yr,unknown,4044,3,3,15.499427256362777,12.13415213018461,-3.365275126178167
ECSC_4046_1_132F_4046_YR1,132,10+yr,unknown,4046,3,3,6.232726574107407,13.108906575826152,6.876180001718745
ECSC_4047_1_97F_4047_YR1,97,8-10yr,unknown,4047,3,3,3.243109032225595,0.10810134215070284,-3.135007690074892
ECSC_4048_1_117M_4048_YR1,117,8-10yr,unknown,4048,3,3,21.145869251902678,11.220551903368316,-9.925317348534362
ECSC_4050_1_64F_4050_YR1,64,4-6yr,unknown,4050,3,3,14.60539010808946,0.7791919326359699,-13.826198175453492
ECSC_4051_1_120M_4051_YR1,120,10+yr,unknown,4051,3,3,11.3499347380686,9.386129007988712,-1.963805730079887
ECSC_4052_1_124M_4052_YR1,124,10+yr,unknown,4052,3,3,23.029756039086134,7.83835261936208,-15.191403419724054
ECSC_4053_1_129M_4053_YR1,129,10+yr,unknown,4053,3,3,16.543409692845838,23.888469942136922,7.345060249291084
ECSC_4054_1_96F_4054_YR1,96,8-10yr,unknown,4054,3,3,7.576013584110481,4.698268428080584,-2.8777451560298974
ECSC_4055_1_68F_4055_YR1,68,4-6yr,unknown,4055,3,3,5.556013324411708,6.5425797941357615,0.9865664697240533
ECSC_4056_1_96M_4056_YR1,96,8-10yr,unknown,4056,3,3,0.7859430128673802,14.332832908964676,13.546889896097296
ECSC_4060_1_115F_4060_YR1,115,8-10yr,unknown,4060,3,3,3.7214104409646094,2.1225853280790186,-1.5988251128855908
ECSC_4061_1_122M_4061_YR1,122,10+yr,unknown,4061,3,3,4.811675625165065,1.980152242932274,-2.831523382232791
ECSC_4062_1_96F_4062_YR1,96,8-10yr,unknown,4062,3,3,4.039983700344249,5.373464158982492,1.3334804586382436
ECSC_4063_1_132F_4063_YR1,132,10+yr,unknown,4063,3,3,1.5164555851427404,1.8644347946834519,0.3479792095407115
ECSC_4064_1_138F_4064_YR1,138,10+yr,unknown,4064,3,3,6.621063958807543,9.141231236324751,2.520167277517208
ECSC_4065_1_125F_4065_YR1,125,10+yr,unknown,4065,3,3,0.32308038065728856,3.364089061271887,3.0410086806145986
ECSC_4066_1_78F_4066_YR1,78,6-8yr,unknown,4066,3,3,5.502505588504654,2.5621571649351775,-2.9403484235694766
ECSC_4067_1_128F_4067_YR1,128,10+yr,unknown,4067,3,3,8.156847106380225,9.603410197651385,1.4465630912711607
ECSC_4070_1_91M_4070_YR1,91,6-8yr,unknown,4070,3,3,14.381810941318298,3.5185858909092054,-10.863225050409092
ECSC_4072_1_135F_4072_YR1,135,10+yr,unknown,4072,3,3,20.576150624740922,22.713685370086285,2.137534745345363
ECSC_4073_1_129F_4073_YR1,129,10+yr,unknown,4073,3,3,8.405711223128108,6.550384402745004,-1.8553268203831044
ECSC_4074_1_98F_4074_YR1,98,8-10yr,unknown,4074,3,3,2.6105794639921807,0.3609915125056468,-2.249587951486534
ECSC_4075_1_114M_4075_YR1,114,8-10yr,unknown,4075,3,3,2.385106896204029,7.271064693001873,4.885957796797843
ECSC_4076_1_66F_4076_YR1,66,4-6yr,unknown,4076,3,3,22.613110547802737,6.4364865934399305,-16.176623954362807
ECSC_4077_1_123F_4077_YR1,123,10+yr,unknown,4077,3,3,7.473736494612712,6.195145381721914,-1.2785911128907985
ECSC_4078_1_136F_4078_YR1,136,10+yr,unknown,4078,3,3,2.695176217149078,0.6559750340378953,-2.0392011831111825
ECSC_4079_1_104F_4079_YR1,104,8-10yr,unknown,4079,3,3,11.608214542083346,6.256929662158851,-5.351284879924495
ECSC_4084_1_71F_4084_YR1,71,4-6yr,unknown,4084,3,3,3.2834229381325013,16.028156636587266,12.744733698454764
ECSC_4087_1_132M_4087_YR1,132,10+yr,unknown,4087,3,3,5.898876597827049,5.954156070042619,0.05527947221557028
ECSC_4088_1_138F_4088_YR1,138,10+yr,unknown,4088,3,3,2.1577999522501057,7.279155184952305,5.1213552327022
