k,context,entropy,class_mass,condition
2,supposed to,6.350018501281738,0.6036846622591838,anne_frank
3,were supposed to,5.688387393951416,0.6791950807964895,anne_frank
4,they were supposed to,5.941787242889404,0.6442424401757307,anne_frank
6,that’s what they were supposed to,3.4689598083496094,0.8182217366720579,anne_frank
8,At least that’s what they were supposed to,4.559113502502441,0.6101886971591739,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,have to,7.693484306335449,0.5125033228687244,anne_frank
3,I have to,6.381120681762695,0.3076875127517269,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,turned to,9.322861671447754,0.329500868669129,anne_frank
3,somehow turned to,10.98624038696289,0.038074009091360494,anne_frank
4,conversation somehow turned to,10.572473526000977,0.004443355486728251,anne_frank
6,"potatoes, the conversation somehow turned to",9.827849388122559,0.0033239327822229825,anne_frank
8,"were peeling potatoes, the conversation somehow turned to",9.808042526245117,0.00308643258176744,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,time to,10.19554615020752,0.23096383784286445,anne_frank
3,From time to,0.006620163097977638,2.5042817640930082e-05,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,due to,8.614338874816895,0.0018315495108254254,anne_frank
3,was due to,8.650689125061035,0.23528782251378288,anne_frank
4,reply was due to,8.642619132995605,0.25508093800453935,anne_frank
6,of his reply was due to,7.851390361785889,0.060336690745316446,anne_frank
8,how much of his reply was due to,8.728385925292969,0.0048629341763444245,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,them to,10.432343482971191,0.23580608826887328,anne_frank
3,allows them to,9.523921966552734,0.28925033277482726,anne_frank
4,it allows them to,9.467496871948242,0.27052030857885256,anne_frank
6,"British, and it allows them to",8.859932899475098,0.34322252798301633,anne_frank
8,"and the British, and it allows them to",8.96729850769043,0.3329835266631562,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,lose to,10.853007316589355,0.08227458166948054,anne_frank
3,quickly lose to,9.896004676818848,0.0015375641305581667,anne_frank
4,they quickly lose to,9.717910766601562,0.0011754247316275723,anne_frank
6,"collar, and they quickly lose to",9.135770797729492,0.0012069783915649168,anne_frank
8,"under the collar, and they quickly lose to",8.217342376708984,0.0017406049228156917,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,Margot to,11.52071475982666,0.10447703250974882,anne_frank
3,forbidden Margot to,10.095171928405762,0.25697282679902855,anne_frank
4,We’ve forbidden Margot to,8.54712963104248,0.3337203171904548,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,volunteer to,9.090461730957031,0.2535896306071663,anne_frank
3,should volunteer to,7.6566243171691895,0.39422766688949196,anne_frank
4,I should volunteer to,7.247763156890869,0.5332220204654732,anne_frank
6,"a headache, I should volunteer to",7.207200050354004,0.5447844803020416,anne_frank
8,"or has a headache, I should volunteer to",6.715924263000488,0.5996872294817877,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,back to,10.462959289550781,0.07999820234545041,anne_frank
3,get back to,8.87904167175293,0.03591661970131099,anne_frank
4,me get back to,7.935914993286133,0.10064697355846874,anne_frank
6,and let me get back to,5.315765380859375,0.016322157458489528,anne_frank
8,"a ninny, and let me get back to",5.700002193450928,0.0181456954596797,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,“Better to,8.155153274536133,0.46796110343711916,anne_frank
3,and “Better to,8.401397705078125,0.45760207785497187,anne_frank
4,fall” and “Better to,8.730265617370605,0.41043516782519873,anne_frank
6,“Let them fall” and “Better to,7.6470627784729,0.36969325356039917,anne_frank
8,always said “Let them fall” and “Better to,7.9651336669921875,0.38720250864571426,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,not to,6.496555805206299,0.2864716785843484,anne_frank
3,hard not to,8.27334976196289,0.357127315197431,anne_frank
4,terribly hard not to,7.7586669921875,0.395095882100577,anne_frank
6,it’s so terribly hard not to,7.841292381286621,0.3340150558069581,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,turned to,9.322861671447754,0.329500868669129,anne_frank
3,she turned to,6.9909186363220215,0.10485295423131902,anne_frank
4,"directly, she turned to",7.503267288208008,0.06780262178654084,anne_frank
6,"addressing me directly, she turned to",4.624980926513672,0.04498521411369438,anne_frank
8,"instead of addressing me directly, she turned to",4.963855266571045,0.02884671452193288,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,stretch to,10.233768463134766,0.16511027442174964,anne_frank
3,a stretch to,9.469910621643066,0.17649451537727145,anne_frank
4,at a stretch to,9.20654582977295,0.3115606432038476,anne_frank
6,from one at a stretch to,6.7391886711120605,0.1285692201781785,anne_frank
8,Bad weather from one at a stretch to,1.6849238872528076,0.007098683522144711,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,easy to,8.133732795715332,0.4602535496087512,anne_frank
3,be easy to,8.688016891479492,0.36143509433895815,anne_frank
4,won’t be easy to,9.018607139587402,0.30788358773861546,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,tried to,8.906847953796387,0.34192338889988605,anne_frank
3,"mouth), tried to",9.470438957214355,0.20984034198045265,anne_frank
4,"your mouth), tried to",9.174342155456543,0.21968306849885266,anne_frank
6,"that in your mouth), tried to",9.272320747375488,0.23377385071944445,anne_frank
8,"instrument like that in your mouth), tried to",9.06781005859375,0.3209548420563806,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,much to,8.158526420593262,0.2360898369224742,anne_frank
3,so much to,8.253514289855957,0.2732541279983707,anne_frank
4,wanted so much to,7.004641056060791,0.6224560613554786,anne_frank
6,But I wanted so much to,6.6548075675964355,0.670041578981909,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,now to,9.737649917602539,0.33320062754501123,anne_frank
3,easier now to,9.069777488708496,0.34396113322873134,anne_frank
4,much easier now to,8.859356880187988,0.36227456049527973,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,go to,10.341914176940918,0.09837995350244455,anne_frank
3,burglar go to,8.549278259277344,0.050626028976694215,anne_frank
4,the burglar go to,6.990577697753906,0.07382072656764649,anne_frank
6,Why didn’t the burglar go to,7.333276271820068,0.09137592065962963,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,Up to,9.544522285461426,0.03508292978949612,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,next to,9.540733337402344,0.022845406114356592,anne_frank
3,sitting next to,6.848803520202637,0.0012553309024951886,anne_frank
4,was sitting next to,4.849057674407959,0.0002763334814517293,anne_frank
6,infection and was sitting next to,6.759920597076416,0.0002926788802142255,anne_frank
8,an eye infection and was sitting next to,6.9366984367370605,0.0003456537160673179,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,prefer to,9.559967041015625,0.18534659421129618,anne_frank
3,us prefer to,8.370498657226562,0.41671285637130495,anne_frank
4,of us prefer to,7.89500093460083,0.43719484900066163,anne_frank
6,the rest of us prefer to,7.810449600219727,0.416039738796826,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,up to,10.544133186340332,0.17302356475556735,anne_frank
3,not up to,5.422067165374756,0.0019785533913818654,anne_frank
4,is not up to,6.872436046600342,0.004320900006860029,anne_frank
6,my style is not up to,5.880127906799316,0.0015697754206485115,anne_frank
8,"Kitty, since my style is not up to",6.075761795043945,0.0012128005546401255,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,going to,9.507628440856934,0.2945362215905334,anne_frank
3,never going to,7.386875152587891,0.5476963136898121,anne_frank
4,was never going to,5.957696437835693,0.6120346953939588,anne_frank
6,that I was never going to,7.000479221343994,0.6226490362460027,anne_frank
8,the realization that I was never going to,5.762388706207275,0.7050054722785717,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,me to,10.712076187133789,0.22268274791713338,anne_frank
3,forbidden me to,8.192460060119629,0.39690066945331637,anne_frank
4,virtually forbidden me to,8.288949966430664,0.40283068135613576,anne_frank
6,Mother has virtually forbidden me to,7.6202287673950195,0.4197547037692857,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,Easy to,8.299068450927734,0.4594009754000581,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,going to,9.507628440856934,0.2945362215905334,anne_frank
3,I’m going to,8.475071907043457,0.46305540696630487,anne_frank
4,"allover, I’m going to",8.423188209533691,0.4799649174310616,anne_frank
6,"this is allover, I’m going to",8.49056339263916,0.45315677486360073,anne_frank
8,"announces, “When this is allover, I’m going to",8.485078811645508,0.44156919680244755,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,anything to,6.984816551208496,0.5431345580727793,anne_frank
3,give anything to,9.10444164276123,0.22848049150343286,anne_frank
4,I’d give anything to,8.716185569763184,0.16206549596245168,anne_frank
6,"nights, and I’d give anything to",8.66212272644043,0.23684791282721562,anne_frank
8,"evenings and nights, and I’d give anything to",8.34225845336914,0.275708752025821,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,chance to,9.613052368164062,0.32107546304905554,anne_frank
3,a chance to,8.565352439880371,0.37252359004924074,anne_frank
4,have a chance to,8.119436264038086,0.4117146386997774,anne_frank
6,I didn’t have a chance to,8.100519180297852,0.4065861960116308,anne_frank
8,"Until Wednesday, I didn’t have a chance to",7.9399919509887695,0.3683460734828259,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,wanted to,8.028780937194824,0.5145796222495846,anne_frank
3,just wanted to,7.599176406860352,0.5620352047408232,anne_frank
4,We just wanted to,6.524713039398193,0.6275008779848577,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,pain to,10.013130187988281,0.20394842204404995,anne_frank
3,such pain to,8.362910270690918,0.1704795237601502,anne_frank
4,causes such pain to,8.111010551452637,0.1901548324894975,anne_frank
6,who deliberately causes such pain to,6.072301864624023,0.021114493003551615,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,up to,10.544133186340332,0.17302356475556735,anne_frank
3,keyed up to,10.007124900817871,0.1501663100643782,anne_frank
4,and keyed up to,9.817291259765625,0.0796186413790565,anne_frank
6,too tired and keyed up to,8.958172798156738,0.16636441206355812,anne_frank
8,Margot were too tired and keyed up to,8.93609619140625,0.24552117888379144,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,anything to,6.984816551208496,0.5431345580727793,anne_frank
3,mean anything to,7.889290809631348,0.23412007380102295,anne_frank
4,doesn’t mean anything to,4.036782741546631,0.023734488306217827,anne_frank
6,"course, that doesn’t mean anything to",4.605190753936768,0.028333186764939455,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,planning to,9.742770195007324,0.2638105680816807,anne_frank
3,somehow planning to,9.35488510131836,0.3293644699588185,anne_frank
4,is somehow planning to,8.972517013549805,0.3069809499720577,anne_frank
6,word and is somehow planning to,8.967636108398438,0.35444487260247115,anne_frank
8,kept his word and is somehow planning to,8.502365112304688,0.33572057432320435,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,downstairs to,7.981973648071289,0.14771567448042333,anne_frank
3,brought downstairs to,9.120549201965332,0.19572654606599826,anne_frank
4,and brought downstairs to,7.969245910644531,0.20542997091979487,anne_frank
6,a bucket and brought downstairs to,8.084532737731934,0.21580083198205102,anne_frank
8,collected in a bucket and brought downstairs to,7.850564002990723,0.17303941510544973,anne_frank
1,to.,10.139155387878418,0.006551786558702588,anne_frank
2,refers to.,8.29541301727295,0.015233391561196186,anne_frank
3,address refers to.,7.253782749176025,0.01548747444030596,anne_frank
4,this address refers to.,6.189246654510498,0.03758711707996554,anne_frank
6,know what this address refers to.,7.1777825355529785,0.03798075481608976,anne_frank
8,bet I know what this address refers to.,7.347923278808594,0.027285126656352077,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,going to,9.507628440856934,0.2945362215905334,anne_frank
3,never going to,7.386875152587891,0.5476963136898121,anne_frank
4,is never going to,6.946744441986084,0.5637099650339223,anne_frank
6,way and is never going to,5.856727123260498,0.6083002726008999,anne_frank
8,born that way and is never going to,7.10054349899292,0.5337780196059612,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,want to,8.155804634094238,0.5162967173164361,anne_frank
3,you want to,7.931686878204346,0.5204966106248321,anne_frank
4,if you want to,8.12282943725586,0.47552259523945395,anne_frank
6,better hurry if you want to,8.163362503051758,0.44683182070730254,anne_frank
8,book.’ You’d better hurry if you want to,7.6548662185668945,0.48575928472928354,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,comes to,10.336450576782227,0.057419290620600805,anne_frank
3,it comes to,9.63137149810791,0.04917259686772013,anne_frank
4,when it comes to,11.701290130615234,0.0019883642671629786,anne_frank
6,other parents when it comes to,9.955140113830566,0.0019345465261721984,anne_frank
8,not like other parents when it comes to,9.31507682800293,0.002785444063192699,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,welcome to,9.276206016540527,0.027483008772833273,anne_frank
3,is welcome to,8.72378921508789,0.27985062649531756,anne_frank
4,Everyone is welcome to,7.428742408752441,0.34934946991415927,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,key to,9.522537231445312,0.16821734068798833,anne_frank
3,have key to,9.069190979003906,0.042825466371141374,anne_frank
4,Kugler have key to,9.070167541503906,0.07358562895387877,anne_frank
6,Bep or Kugler have key to,9.359006881713867,0.05017351874266751,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,intimacy to,9.835411071777344,0.07117911110981368,anne_frank
3,used intimacy to,9.441847801208496,0.1481608600806794,anne_frank
4,I used intimacy to,8.81937313079834,0.2914172474120278,anne_frank
6,one mistake: I used intimacy to,8.943890571594238,0.3020125329203438,anne_frank
8,I made one mistake: I used intimacy to,9.048789024353027,0.26623388899315614,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,has to,7.4968180656433105,0.5374660627567209,anne_frank
3,she has to,7.912876129150391,0.4668252117407974,anne_frank
4,work she has to,6.356317043304443,0.5193367705833225,anne_frank
6,all the work she has to,2.1764843463897705,0.8816076816719942,anne_frank
8,top of all the work she has to,1.9999725818634033,0.8869126377153407,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,"else, to",10.313847541809082,0.19072996274917386,anne_frank
3,"all else, to",9.495049476623535,0.2824850492615951,anne_frank
4,"above all else, to",9.053359985351562,0.32645099828368984,anne_frank
6,"Daan wish, above all else, to",8.56198501586914,0.38697174697881564,anne_frank
8,"Mr. van Daan wish, above all else, to",8.36152458190918,0.42495981068350375,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,"well, to",9.640069961547852,0.2479998813214479,anne_frank
3,"Oh well, to",7.086458683013916,0.5014965086884331,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,like to,10.026898384094238,0.25787223324005026,anne_frank
3,I’d like to,7.802581310272217,0.34476529934909195,anne_frank
4,but I’d like to,7.225218296051025,0.3286525272851577,anne_frank
6,"what happens, but I’d like to",7.074952602386475,0.3491719636367634,anne_frank
8,"and see what happens, but I’d like to",7.150245189666748,0.4326117799646454,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,about to,8.596821784973145,0.4806446935472195,anne_frank
3,not about to,8.430341720581055,0.4178038349200506,anne_frank
4,she’s not about to,8.37470817565918,0.4216920383332763,anne_frank
6,"appearances, and she’s not about to",7.122558116912842,0.5410548282889067,anne_frank
8,"makes infrequent appearances, and she’s not about to",7.591067314147949,0.49885244615143165,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,joy to,10.071813583374023,0.21357314902707003,anne_frank
3,a joy to,7.609964847564697,0.4282146449040738,anne_frank
4,was a joy to,5.75194787979126,0.5905094541540166,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,determined to,8.944381713867188,0.2886406820907723,anne_frank
3,I’m determined to,8.67834186553955,0.380942658171989,anne_frank
4,because I’m determined to,8.015432357788086,0.41997305281984154,anne_frank
6,"work out, because I’m determined to",7.243404388427734,0.5428360280493507,anne_frank
8,"It’ll all work out, because I’m determined to",7.10947847366333,0.5384735678999277,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,go to,10.341914176940918,0.09837995350244455,anne_frank
3,people go to,8.803714752197266,0.06683879152842565,anne_frank
4,why people go to,8.832911491394043,0.048403073647932615,anne_frank
6,tell me why people go to,9.548311233520508,0.03265561734588118,anne_frank
8,Can you tell me why people go to,9.138792991638184,0.03428308296133764,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,need to,8.330086708068848,0.480823735735612,anne_frank
3,don’t need to,7.493956089019775,0.544013145234203,anne_frank
4,you don’t need to,7.589503288269043,0.39207452990376623,anne_frank
6,"Of course, you don’t need to",6.819025993347168,0.5446549427251739,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,have to,7.693484306335449,0.5125033228687244,anne_frank
3,they have to,7.861548900604248,0.49853826154139824,anne_frank
4,would they have to,8.060286521911621,0.4363194662582828,anne_frank
6,What reason would they have to,8.376198768615723,0.4259818943683058,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,going to,9.507628440856934,0.2945362215905334,anne_frank
3,she’s going to,8.298980712890625,0.4640341484628152,anne_frank
4,says she’s going to,8.351563453674316,0.49381066510250093,anne_frank
6,Miep sometimes says she’s going to,8.736344337463379,0.42444388729927596,anne_frank
8,now that Miep sometimes says she’s going to,8.698898315429688,0.41455991964176064,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,woes to,10.982234001159668,0.1583135523396777,anne_frank
3,other woes to,9.646586418151855,0.26131448698288295,anne_frank
4,these other woes to,8.259320259094238,0.28442682103195693,anne_frank
6,have all these other woes to,6.508212089538574,0.18569816608942347,anne_frank
8,time and have all these other woes to,4.929594039916992,0.12371931782945467,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,us to,10.78658676147461,0.18632635130779818,anne_frank
3,for us to,8.683449745178223,0.4269043095991947,anne_frank
4,‘eempossible’ for us to,8.95964527130127,0.3383019696630072,anne_frank
6,"‘gut,’ it’s ‘eempossible’ for us to",8.731937408447266,0.30829914209607523,anne_frank
8,"is looking ‘gut,’ it’s ‘eempossible’ for us to",8.981219291687012,0.32240546963294037,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,went to,9.33336353302002,0.12462018644873751,anne_frank
3,Father went to,7.9865007400512695,0.15091923323780065,anne_frank
4,when Father went to,7.900697708129883,0.10930465165438363,anne_frank
6,next day when Father went to,7.964522361755371,0.21098669237835566,anne_frank
8,confirmed the next day when Father went to,7.900076389312744,0.20311194119858555,anne_frank
1,To,10.95307731628418,0.0984644319396466,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,used to,10.338134765625,0.2319347711309092,anne_frank
3,together used to,7.371045112609863,0.4965342404175317,anne_frank
4,us together used to,7.569174289703369,0.5131059935374651,anne_frank
6,who saw us together used to,8.078742980957031,0.41376756547106197,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,bear to,10.241081237792969,0.16824826286028838,anne_frank
3,hardly bear to,8.829721450805664,0.17037355505453888,anne_frank
4,can hardly bear to,6.852235794067383,0.4192915799358161,anne_frank
1,to?,9.606231689453125,0.016653251797833946,anne_frank
2,talk to?,7.048772811889648,0.039583911799127236,anne_frank
3,even talk to?,8.458632469177246,0.06373892274132231,anne_frank
4,won’t even talk to?,7.747134685516357,0.014670296888652956,anne_frank
6,people you won’t even talk to?,6.849631309509277,0.021384941570431693,anne_frank
8,gifts from people you won’t even talk to?,7.228111743927002,0.019454459241387667,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,want to,8.155804634094238,0.5162967173164361,anne_frank
3,"ever, want to",8.024508476257324,0.5109648990182905,anne_frank
4,"never, ever, want to",7.700828552246094,0.5376255945011508,anne_frank
6,"that I never, ever, want to",6.802751064300537,0.6261529357398103,anne_frank
8,"more certain that I never, ever, want to",7.153119087219238,0.5889066331146751,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,sent to,9.175325393676758,0.031117446240386926,anne_frank
3,being sent to,9.506919860839844,0.023728353429760318,anne_frank
4,is being sent to,9.324363708496094,0.04943977767106844,anne_frank
6,Her boyfriend is being sent to,7.02223539352417,0.017080461642763112,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,me to,10.712076187133789,0.22268274791713338,anne_frank
3,wants me to,8.220503807067871,0.4715329953178298,anne_frank
4,Daan wants me to,8.261395454406738,0.44831723495735787,anne_frank
6,Mr. van Daan wants me to,8.106891632080078,0.4700823351449799,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,having to,8.284481048583984,0.41272449094685726,anne_frank
3,from having to,8.853519439697266,0.31328678465797566,anne_frank
4,again from having to,8.919368743896484,0.28663157993287314,anne_frank
6,my pants again from having to,8.336526870727539,0.3329146952673909,anne_frank
8,ants in my pants again from having to,8.371014595031738,0.3245779308563215,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,used to,10.338134765625,0.2319347711309092,anne_frank
3,she used to,7.465719223022461,0.5098836547185783,anne_frank
4,than she used to,6.366477966308594,0.5402154404873727,anne_frank
6,lot different than she used to,5.036062717437744,0.3648317912557104,anne_frank
8,seems a lot different than she used to,3.557767629623413,0.4938207100576619,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,"Nevertheless, to",8.442816734313965,0.2537549685512204,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,had to,8.512750625610352,0.43977180296496954,anne_frank
3,plan had to,7.826046943664551,0.46372019592672586,anne_frank
4,the plan had to,4.597246170043945,0.7033410105432267,anne_frank
6,"call-up notice, the plan had to",4.9997758865356445,0.6758552217615943,anne_frank
8,"of Margot’s call-up notice, the plan had to",5.54884672164917,0.6144923406864109,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,supposed to,6.350018501281738,0.6036846622591838,anne_frank
3,was supposed to,4.508920669555664,0.7552294211054686,anne_frank
4,but was supposed to,5.3730998039245605,0.6754659370271838,anne_frank
6,had left but was supposed to,5.721560955047607,0.4191839244958828,anne_frank
8,o’clock (Hello had left but was supposed to,5.468382835388184,0.5838627929460927,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,like to,10.026898384094238,0.25787223324005026,anne_frank
3,I’d like to,7.802581310272217,0.34476529934909195,anne_frank
4,much I’d like to,6.8744378089904785,0.27774273671093397,anne_frank
6,"again, however much I’d like to",7.751523494720459,0.27825937631132547,anne_frank
8,"that innocent again, however much I’d like to",8.036757469177246,0.31395954529580195,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,corner to,10.048957824707031,0.16189306578598917,anne_frank
3,one corner to,9.04779052734375,0.1697055491094943,anne_frank
4,from one corner to,2.491710901260376,0.016744249654038867,anne_frank
6,being chased from one corner to,1.0923570394515991,0.0008586156362753172,anne_frank
8,I’m constantly being chased from one corner to,0.9836665987968445,0.00033450780787802614,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,about to,8.596821784973145,0.4806446935472195,anne_frank
3,was about to,7.927653789520264,0.40016102719528135,anne_frank
4,I was about to,7.8612895011901855,0.4411759700597031,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,trying to,8.693740844726562,0.3652501346805366,anne_frank
3,of trying to,8.8608980178833,0.33657397990464233,anne_frank
4,instead of trying to,9.327903747558594,0.23956141441885848,anne_frank
6,proper Dutch instead of trying to,9.28769588470459,0.26986849766399246,anne_frank
8,I’ll write proper Dutch instead of trying to,8.828699111938477,0.3309424349863548,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,go to,10.341914176940918,0.09837995350244455,anne_frank
3,I go to,8.404034614562988,0.08169157260999782,anne_frank
4,actually I go to,8.799134254455566,0.06136143323965371,anne_frank
6,"class, but actually I go to",8.710227012634277,0.053903552412521094,anne_frank
8,"a wood-carving class, but actually I go to",8.516757011413574,0.04226755478157429,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,have to,7.693484306335449,0.5125033228687244,anne_frank
3,would have to,7.9268317222595215,0.4448180760082323,anne_frank
4,Everyone would have to,8.020753860473633,0.44495388891664334,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,have to,7.693484306335449,0.5125033228687244,anne_frank
3,we have to,7.919919013977051,0.47253115722560324,anne_frank
4,mean we have to,8.26191520690918,0.38061839624424465,anne_frank
6,doesn’t necessarily mean we have to,8.448936462402344,0.36828219081507996,anne_frank
8,but that doesn’t necessarily mean we have to,8.256956100463867,0.3582660058455076,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,had to,8.512750625610352,0.43977180296496954,anne_frank
3,We had to,8.132341384887695,0.4740597092459211,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,live to,10.381593704223633,0.13136335562739987,anne_frank
3,you live to,6.276927947998047,0.6110582947767398,anne_frank
4,if you live to,5.307433605194092,0.6988970666279783,anne_frank
6,hope that if you live to,5.774349212646484,0.6421819160023006,anne_frank
8,"Hanneli, I hope that if you live to",5.05291223526001,0.7145310885243816,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,rose to,10.87137222290039,0.13815079073538072,anne_frank
3,streets rose to,8.303680419921875,0.010826083380379714,anne_frank
4,the streets rose to,6.566656112670898,0.025854886738670757,anne_frank
6,water in the streets rose to,8.073892593383789,0.010215516485914122,anne_frank
8,if the water in the streets rose to,6.3317389488220215,0.017658820634096628,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,repatriated to,8.991186141967773,0.018861215707147494,anne_frank
3,was repatriated to,7.669036388397217,0.0060339770825521555,anne_frank
4,he was repatriated to,8.0684175491333,0.003610978488723049,anne_frank
6,"Russian troops, he was repatriated to",7.445219993591309,0.0010876728993025608,anne_frank
8,"liberated by Russian troops, he was repatriated to",7.248493671417236,0.001566872375406092,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,daytime to,10.270703315734863,0.19024323433404788,anne_frank
3,the daytime to,8.018302917480469,0.11725574210868217,anne_frank
4,during the daytime to,9.084983825683594,0.1533274504035944,anne_frank
6,into service during the daytime to,8.393346786499023,0.19778530793701066,anne_frank
8,were put into service during the daytime to,7.878974914550781,0.1921285517528304,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,rushed to,9.289746284484863,0.1522426736773923,anne_frank
3,Tears rushed to,5.70913028717041,0.021732664845330874,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,crazy to,7.683178901672363,0.3875933964991418,anne_frank
3,seems crazy to,5.284228324890137,0.17560355030582286,anne_frank
4,It seems crazy to,3.4699535369873047,0.12546784343430772,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,Next to,7.615426540374756,0.010972180731187109,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,wanted to,8.028780937194824,0.5145796222495846,anne_frank
3,I wanted to,7.261646270751953,0.6119152731844224,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,likes to,10.05010986328125,0.15591020091960672,anne_frank
3,he likes to,8.17559814453125,0.36836921334906947,anne_frank
4,And he likes to,8.035588264465332,0.39701857507316163,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,longs to,10.726561546325684,0.1816789554868592,anne_frank
3,He longs to,7.139929294586182,0.5613412879793032,anne_frank
1,To,10.95307731628418,0.0984644319396466,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,me to,10.712076187133789,0.22268274791713338,anne_frank
