essay_id,log_slope_local_mean,log_slope_local_std,auc_linear_k_mean,auc_linear_k_std,gain_128_mean,gain_128_std,early_ratio_mean,early_ratio_std,token_count_first,baseline_nll_first,score_bin_first,prompt_id_first
ED969486C983,0.2573436282063716,0.08221919196903694,121.86203454247405,29.485258635021896,1.133806884595223,0.27538601329298773,0.6355406390033335,0.142829188395038,779,2.447762135230005,high,Summer projects
F01079641FE1,0.38458222121069285,0.18463618329400586,173.76241326770713,68.19334037690219,1.6167784155376494,0.6331832667638071,0.6602107723237159,0.18028578414546184,1277,2.235085973143577,high,Seeking multiple opinions
F296C5CF54D7,0.29560937316950675,0.07749645682421155,127.98341126672683,35.94517086688218,1.196658254438831,0.3388025656074245,0.6413242521231315,0.21291288775733466,808,2.80621976852417,low,"""A Cowboy Who Rode the Waves"""
F359E262A14A,0.28457473823857143,0.09636966149154509,133.89417941332945,36.57191786910117,1.2645544673165967,0.3726136242610956,0.6238172484600794,0.18623411194757591,845,3.185637670755386,low,Distance learning
F3CB6601CF24,0.20787438066736436,0.105825082904948,100.82710720820413,35.327128262987735,0.9376844610958811,0.3271350190890972,0.6693299335269629,0.16556993622634292,893,2.513980713672936,high,Seeking multiple opinions
F4302FD22CF0,0.21325566092782716,0.08089333672897231,97.22383779691111,34.0184761587653,0.8900070058602478,0.3106192442095338,0.6482192494590086,0.18618331231951046,941,2.581512340530753,low,Driverless cars
F4A3B4B14952,0.2710508823639331,0.12173788903269234,120.7935383699534,41.88333944578232,1.1436014768877818,0.3937793758898584,0.6138293907759881,0.17551216103568187,1073,2.2150860289111733,mid,Summer projects
F612D53B4DD9,0.3522804464245811,0.1617310957702854,146.11711299771503,52.906012306030476,1.4501725701555128,0.5321476487311564,0.5739775897043357,0.16971835398802057,877,2.1481249660253523,high,Distance learning
FA5D64EC3C72,0.22252890978918707,0.0599776096316533,117.62519604134704,34.141177923354306,1.0733962122951783,0.28045161721061607,0.6925484753560076,0.13654601874612568,1141,2.197109253704548,high,Distance learning
FBE8983EF69C,0.3292044062775421,0.09915007692597694,144.47109453107322,34.856087063484445,1.3470841315484816,0.3160799636980779,0.6257212943061817,0.14824541812678457,826,1.8389524459838864,high,Mandatory extracurricular activities
FCEF76504A79,0.4064197875707084,0.17102944013058377,162.61861938406383,68.0394474103905,1.554246840938445,0.6201945373097721,0.6111073124853321,0.17146808314432416,922,2.186868315935135,mid,Mandatory extracurricular activities
FD05FDCEA11B,0.19941688766912802,0.058393247857640884,105.02723951626929,31.38959719733649,0.9954548934114076,0.2909888137378909,0.6495076334534464,0.18372136320468305,1099,2.252379054762423,mid,Seeking multiple opinions
FD9C10176D2A,0.29358910290160045,0.07540869391608926,141.81264757565674,32.94644686854091,1.3194382383037477,0.2954717889715738,0.6289266363887217,0.14196023937407326,862,1.7729600610211491,high,Distance learning
FFBA3014CDC7,0.22036798798629142,0.08932168511550323,105.37867364999988,34.65734307898783,1.0061956972664883,0.2940092205545344,0.634759169244178,0.1650285630446089,980,2.44890463296324,low,Car-free cities
